BodyLength,CleanBodyLength,TitleLength,BodyWords,CleanBodyWords,TitleWords,ContainsCode,LinkCount,LinkLiveCount,ParagraphsCount,TagsCount,Y
334,320,50,48,48,7,False,0,0,2,1,HQ
599,574,59,87,87,10,False,1,0,3,3,LQ_CLOSE
284,263,43,39,39,7,False,0,0,3,5,LQ_CLOSE
772,772,66,123,123,10,False,0,0,0,2,LQ_EDIT
749,721,22,143,143,4,False,0,0,4,3,LQ_CLOSE
391,158,57,79,79,10,True,0,0,2,3,LQ_CLOSE
1708,1634,56,409,409,9,True,0,0,6,2,LQ_CLOSE
1123,230,44,290,290,8,True,0,0,2,2,LQ_CLOSE
130,123,66,22,22,10,False,0,0,1,1,LQ_CLOSE
1624,1624,45,675,675,7,False,0,0,0,1,LQ_EDIT
394,369,65,50,50,12,False,1,0,3,5,LQ_CLOSE
1091,473,61,153,153,10,True,1,0,4,3,HQ
388,253,31,77,77,6,True,0,0,3,3,LQ_CLOSE
168,100,51,17,17,8,True,0,0,2,2,LQ_CLOSE
493,175,53,89,89,12,True,0,0,2,1,LQ_CLOSE
1169,244,34,234,234,5,True,0,0,4,3,LQ_CLOSE
4723,4723,76,885,885,13,False,0,0,0,2,LQ_EDIT
1506,1506,55,400,400,11,False,0,0,0,3,LQ_EDIT
1725,1725,36,151,151,5,False,0,0,0,5,LQ_EDIT
377,109,52,37,37,10,True,0,0,2,1,LQ_CLOSE
1131,681,123,136,136,15,True,0,0,7,3,HQ
682,194,36,133,133,7,True,0,0,2,1,LQ_CLOSE
652,335,61,101,101,7,True,0,0,1,1,LQ_CLOSE
486,119,50,52,52,8,True,0,0,3,3,LQ_CLOSE
537,369,33,105,105,6,True,0,0,4,2,LQ_CLOSE
687,224,58,104,104,7,True,0,0,4,2,LQ_CLOSE
1606,1558,50,683,683,8,False,0,0,0,3,LQ_EDIT
1583,1583,59,286,286,10,False,0,0,0,3,LQ_EDIT
720,250,119,175,175,21,True,0,0,2,2,LQ_CLOSE
1624,560,69,406,406,11,True,0,0,4,1,HQ
410,410,32,110,110,8,False,0,0,0,3,LQ_EDIT
2037,1983,137,306,306,23,True,0,0,5,3,LQ_CLOSE
569,334,31,63,63,6,True,0,0,5,2,LQ_CLOSE
215,208,88,40,40,19,False,0,0,1,1,LQ_CLOSE
636,253,57,60,60,9,True,0,0,5,1,LQ_CLOSE
634,317,27,110,110,5,True,0,0,1,3,LQ_CLOSE
359,334,28,43,43,5,False,1,0,3,2,LQ_CLOSE
722,228,55,120,120,9,True,0,0,4,1,LQ_CLOSE
298,298,25,39,39,5,False,0,0,0,1,LQ_EDIT
677,677,58,87,87,9,False,0,0,0,2,LQ_EDIT
269,269,63,38,38,9,False,0,0,0,3,LQ_EDIT
859,676,61,152,152,10,True,0,0,4,4,LQ_CLOSE
407,407,137,51,51,26,False,0,0,0,4,LQ_EDIT
513,429,102,56,56,14,True,1,0,4,1,LQ_CLOSE
1207,1203,53,231,231,9,False,0,0,0,1,LQ_EDIT
614,141,50,217,217,8,True,0,0,4,2,LQ_CLOSE
10970,336,60,2535,2535,8,True,0,0,6,5,LQ_CLOSE
256,249,26,52,52,5,False,0,0,1,2,LQ_CLOSE
1011,327,52,169,169,10,True,1,0,6,3,LQ_CLOSE
211,204,41,41,41,7,False,0,0,1,1,LQ_CLOSE
212,98,73,21,21,9,True,0,0,2,2,HQ
658,386,23,76,76,5,True,0,0,6,2,LQ_CLOSE
1250,299,51,319,319,9,True,0,0,2,5,LQ_CLOSE
523,315,44,57,57,6,True,1,0,2,5,HQ
496,496,38,55,55,5,False,0,0,0,2,LQ_EDIT
1347,629,69,220,220,10,True,1,0,8,3,HQ
292,292,94,59,59,17,False,0,0,0,3,LQ_EDIT
233,219,43,44,44,10,False,0,0,2,3,LQ_CLOSE
571,148,60,44,44,11,True,0,0,3,2,LQ_CLOSE
422,142,30,33,33,5,True,0,0,1,1,LQ_CLOSE
154,147,93,26,26,16,False,0,0,1,4,LQ_CLOSE
1203,812,98,263,263,20,True,0,0,4,2,LQ_CLOSE
246,108,87,37,37,15,True,0,0,2,1,LQ_CLOSE
180,166,46,33,33,7,False,0,0,2,3,LQ_CLOSE
182,158,66,28,28,10,False,0,0,1,2,LQ_CLOSE
534,534,75,62,62,11,False,0,0,0,5,LQ_EDIT
327,313,50,60,60,9,False,0,0,2,3,HQ
602,602,74,174,174,13,False,0,0,0,1,LQ_EDIT
355,182,43,48,48,9,True,0,0,3,1,LQ_CLOSE
29199,29145,79,1445,1445,13,False,2,0,3,2,LQ_CLOSE
488,163,30,76,76,7,True,0,0,3,2,LQ_CLOSE
426,426,44,65,65,8,False,0,0,0,3,LQ_EDIT
881,319,50,119,119,7,True,0,0,4,2,LQ_CLOSE
478,241,52,91,91,11,True,0,0,2,2,LQ_CLOSE
769,417,41,83,83,7,True,1,0,3,4,HQ
632,151,25,149,149,5,True,0,0,3,2,LQ_CLOSE
2185,2079,109,458,458,16,True,0,0,5,5,HQ
373,269,40,87,87,8,True,0,0,3,1,LQ_CLOSE
312,305,55,50,50,9,False,0,0,1,2,LQ_CLOSE
983,212,62,341,341,11,True,0,0,1,1,LQ_CLOSE
555,533,93,55,55,17,False,2,0,2,3,LQ_CLOSE
373,249,48,52,52,11,True,0,0,1,2,LQ_CLOSE
1796,1658,45,287,287,6,True,0,0,4,2,LQ_CLOSE
378,378,38,37,37,6,False,0,0,0,2,LQ_EDIT
461,433,49,67,67,8,False,0,0,4,1,LQ_CLOSE
2139,277,91,646,646,14,True,0,0,2,3,LQ_CLOSE
4713,976,86,1128,1128,12,True,0,0,8,5,LQ_CLOSE
909,494,58,119,119,8,True,0,0,4,1,LQ_CLOSE
3765,3757,43,1026,1026,9,False,0,0,0,1,LQ_EDIT
1370,752,55,296,296,8,True,0,0,6,2,LQ_CLOSE
531,486,55,65,65,11,True,0,0,2,1,LQ_CLOSE
898,898,40,129,129,6,False,0,0,0,3,LQ_EDIT
324,144,31,36,36,7,True,0,0,2,5,HQ
8066,2788,96,867,867,7,True,0,0,6,3,HQ
218,211,43,45,45,10,False,0,0,1,1,LQ_CLOSE
550,292,59,84,84,8,True,0,0,3,3,LQ_CLOSE
2112,494,79,670,670,12,True,0,0,11,1,LQ_CLOSE
2125,1232,66,296,296,10,True,1,0,5,4,LQ_CLOSE
247,233,47,45,45,9,False,0,0,2,4,LQ_CLOSE
1664,467,45,462,462,8,True,0,0,6,5,LQ_CLOSE
209,171,60,23,23,13,False,0,0,3,3,LQ_CLOSE
753,684,68,35,35,16,True,2,0,5,1,LQ_CLOSE
360,346,43,65,65,7,False,0,0,2,2,LQ_CLOSE
1512,1105,102,212,212,16,True,0,0,4,5,HQ
2156,498,61,314,314,10,True,1,0,2,2,HQ
1150,875,63,209,209,8,True,0,0,7,4,LQ_CLOSE
708,185,54,105,105,11,True,0,0,2,4,LQ_CLOSE
995,383,42,157,157,6,True,0,0,4,2,LQ_CLOSE
704,504,32,91,91,5,True,0,0,4,1,LQ_CLOSE
2600,563,72,627,627,12,True,0,0,8,3,HQ
366,309,38,35,35,5,False,1,0,4,2,LQ_CLOSE
498,333,67,27,27,12,True,0,0,4,1,LQ_CLOSE
861,390,48,157,157,8,True,0,0,1,3,LQ_CLOSE
647,633,39,102,102,6,False,0,0,2,3,LQ_CLOSE
436,415,23,73,73,4,False,0,0,3,3,LQ_CLOSE
267,260,101,44,44,19,False,0,0,1,1,LQ_CLOSE
264,231,37,35,35,5,True,0,0,1,2,HQ
1063,1063,28,269,269,6,False,0,0,0,4,LQ_EDIT
986,951,34,156,156,7,False,0,0,5,2,HQ
267,267,48,42,42,10,False,0,0,0,1,LQ_EDIT
938,327,62,84,84,10,True,0,0,3,1,LQ_CLOSE
201,173,47,27,27,9,False,0,0,4,4,LQ_CLOSE
742,742,74,205,205,12,False,0,0,0,1,LQ_EDIT
419,419,52,67,67,11,False,0,0,0,2,LQ_EDIT
1145,974,50,123,123,9,True,1,0,9,5,LQ_CLOSE
188,181,71,35,35,12,False,0,0,1,5,LQ_CLOSE
570,570,50,112,112,11,False,0,0,0,1,LQ_EDIT
643,643,90,126,126,12,False,0,0,0,3,LQ_EDIT
1440,179,69,500,500,7,True,0,0,3,2,LQ_CLOSE
1257,408,63,301,301,9,True,0,0,6,4,LQ_CLOSE
1839,1839,107,485,485,20,False,0,0,0,4,LQ_EDIT
955,955,20,194,194,2,False,0,0,0,2,LQ_EDIT
281,281,52,50,50,7,False,0,0,0,3,LQ_EDIT
801,406,58,169,169,10,True,0,0,6,4,LQ_CLOSE
2331,2227,28,844,844,5,False,3,0,0,3,LQ_EDIT
1281,1281,49,304,304,10,False,0,0,0,4,LQ_EDIT
510,499,55,59,59,11,False,1,0,1,3,LQ_CLOSE
335,196,65,55,55,12,True,0,0,1,1,LQ_CLOSE
3116,3116,53,350,350,8,False,0,0,0,2,LQ_EDIT
171,164,82,26,26,11,False,0,0,1,2,HQ
596,241,45,123,123,8,True,0,0,2,2,LQ_CLOSE
216,198,34,21,21,8,False,1,0,2,1,LQ_CLOSE
432,392,79,68,68,13,True,0,0,2,3,HQ
250,243,61,47,47,13,False,0,0,1,2,LQ_CLOSE
621,207,116,187,187,20,True,0,0,2,1,LQ_CLOSE
5724,5724,62,925,925,12,False,0,0,0,5,LQ_EDIT
732,656,56,102,102,9,False,1,0,3,4,LQ_CLOSE
710,660,42,76,76,8,False,2,0,6,2,LQ_CLOSE
1249,836,29,208,208,7,True,0,0,4,2,LQ_CLOSE
275,268,83,48,48,15,False,0,0,1,1,LQ_CLOSE
1663,339,36,390,390,6,True,0,0,2,4,LQ_CLOSE
13528,13516,35,1108,1108,6,False,0,0,0,3,LQ_EDIT
340,319,53,53,53,9,False,0,0,3,2,LQ_CLOSE
1676,1513,47,250,250,9,True,2,0,11,3,LQ_CLOSE
431,424,62,73,73,12,False,0,0,1,1,LQ_CLOSE
420,420,26,75,75,5,False,0,0,0,1,LQ_EDIT
3158,451,36,429,429,6,True,1,0,6,2,LQ_CLOSE
178,178,27,29,29,3,False,0,0,0,2,LQ_EDIT
596,348,46,93,93,8,True,0,0,3,1,LQ_CLOSE
213,206,63,48,48,11,False,0,0,1,2,LQ_CLOSE
227,209,80,22,22,14,False,1,0,2,1,LQ_CLOSE
64,64,81,8,8,16,False,0,0,0,3,LQ_EDIT
415,252,80,69,69,17,True,0,0,2,1,LQ_CLOSE
3655,3450,32,1170,1170,7,False,0,0,0,3,LQ_EDIT
200,186,106,31,31,18,False,0,0,2,1,LQ_CLOSE
128,128,33,13,13,6,False,0,0,0,1,LQ_EDIT
918,786,85,117,117,15,True,0,0,5,2,LQ_CLOSE
572,551,50,111,111,7,False,0,0,3,4,LQ_CLOSE
576,564,32,75,75,6,False,0,0,0,2,LQ_EDIT
229,208,29,44,44,6,False,0,0,3,2,LQ_CLOSE
1668,213,73,301,301,13,True,0,0,2,1,LQ_CLOSE
857,857,75,157,157,14,False,0,0,0,3,LQ_EDIT
1095,277,38,160,160,7,True,0,0,2,1,LQ_CLOSE
286,252,49,39,39,9,True,0,0,3,3,LQ_CLOSE
307,66,71,78,78,15,True,0,0,1,1,LQ_CLOSE
458,400,41,45,45,8,True,1,0,4,2,LQ_CLOSE
504,490,56,82,82,10,False,0,0,2,5,LQ_CLOSE
585,557,32,98,98,6,False,0,0,4,2,LQ_CLOSE
842,339,66,145,145,9,True,0,0,3,3,LQ_CLOSE
254,139,89,37,37,18,True,0,0,1,1,LQ_CLOSE
1023,955,86,108,108,11,False,3,0,8,3,LQ_CLOSE
244,230,62,41,41,12,False,0,0,2,2,LQ_CLOSE
378,378,44,46,46,8,False,0,0,0,3,LQ_EDIT
1036,1036,43,284,284,6,False,0,0,0,4,LQ_EDIT
1119,791,53,178,178,9,True,0,0,3,2,LQ_CLOSE
111,111,61,16,16,15,False,0,0,0,1,LQ_EDIT
1008,1008,34,139,139,7,False,0,0,0,3,LQ_EDIT
601,176,46,46,46,9,True,0,0,6,2,LQ_CLOSE
1502,1460,54,269,269,9,False,0,0,6,2,LQ_CLOSE
503,482,53,89,89,9,False,0,0,3,2,LQ_CLOSE
652,362,56,96,96,9,True,0,0,5,3,LQ_CLOSE
941,278,47,192,192,10,True,0,0,3,1,LQ_CLOSE
183,176,40,33,33,7,False,0,0,1,1,LQ_CLOSE
5227,293,71,577,577,14,True,0,0,5,2,LQ_CLOSE
465,465,50,56,56,8,False,0,0,0,5,LQ_EDIT
482,440,64,39,39,9,True,2,0,3,5,LQ_CLOSE
881,881,42,202,202,9,False,0,0,0,1,LQ_EDIT
381,381,53,138,138,9,False,0,0,0,4,LQ_EDIT
216,169,50,31,31,7,True,0,0,3,3,LQ_CLOSE
355,355,46,70,70,6,False,0,0,0,3,LQ_EDIT
1417,407,73,174,174,9,True,0,0,4,3,HQ
972,498,82,115,115,17,True,1,0,5,2,LQ_CLOSE
1003,561,75,203,203,8,True,0,0,3,3,HQ
1775,476,52,550,550,10,True,0,0,5,3,LQ_CLOSE
2398,2228,57,387,387,8,True,0,0,5,1,HQ
917,574,66,77,77,11,True,2,0,4,5,HQ
533,369,25,92,92,4,True,0,0,4,2,LQ_CLOSE
777,777,47,173,173,9,False,0,0,0,2,LQ_EDIT
317,303,69,53,53,11,False,0,0,2,2,LQ_CLOSE
2459,829,48,581,581,7,True,0,0,3,3,LQ_CLOSE
281,267,39,49,49,8,False,0,0,2,3,LQ_CLOSE
368,338,72,45,45,12,False,0,0,3,5,LQ_CLOSE
1037,498,95,132,132,16,True,0,0,3,4,HQ
323,291,21,44,44,4,False,1,0,4,4,LQ_CLOSE
324,310,37,58,58,7,False,0,0,2,1,LQ_CLOSE
600,511,23,78,78,5,True,0,0,1,4,HQ
234,220,49,40,40,9,False,0,0,2,2,LQ_CLOSE
811,201,28,107,107,4,True,0,0,5,3,LQ_CLOSE
1020,596,80,140,140,14,True,0,0,4,5,HQ
517,517,47,172,172,9,False,0,0,0,3,LQ_EDIT
1197,1197,35,112,112,6,False,0,0,0,2,LQ_EDIT
1157,653,47,215,215,8,True,0,0,8,2,LQ_CLOSE
233,219,49,47,47,9,False,0,0,2,3,LQ_CLOSE
1759,508,92,167,167,10,True,0,0,5,3,HQ
130,78,53,17,17,12,True,0,0,1,2,LQ_CLOSE
298,298,32,73,73,6,False,0,0,0,2,LQ_EDIT
461,443,58,76,76,10,False,1,0,2,4,LQ_CLOSE
590,221,34,87,87,8,True,0,0,3,1,LQ_CLOSE
508,494,87,92,92,17,False,0,0,2,4,LQ_CLOSE
1061,1061,50,194,194,7,False,0,0,0,2,LQ_EDIT
5102,5102,75,1244,1244,14,False,0,0,0,2,LQ_EDIT
322,308,34,57,57,6,False,0,0,2,2,LQ_CLOSE
243,243,44,32,32,9,False,0,0,0,2,LQ_EDIT
1597,1500,46,128,128,6,True,0,0,5,3,HQ
127,113,30,18,18,5,False,0,0,2,1,LQ_CLOSE
355,163,48,49,49,7,True,0,0,2,2,LQ_CLOSE
588,537,44,144,144,9,False,0,0,0,3,LQ_EDIT
468,286,29,53,53,5,True,0,0,6,1,LQ_CLOSE
430,423,45,91,91,10,False,0,0,1,3,LQ_CLOSE
2516,683,46,422,422,7,True,0,0,8,3,HQ
1017,744,77,59,59,9,True,3,0,5,2,HQ
255,241,60,39,39,9,False,0,0,2,4,LQ_CLOSE
530,181,51,93,93,6,True,0,0,1,2,LQ_CLOSE
402,402,58,70,70,10,False,0,0,0,1,LQ_EDIT
2507,2507,71,195,195,13,False,0,0,0,3,LQ_EDIT
1915,1033,47,435,435,10,True,0,0,7,2,LQ_CLOSE
1495,1495,65,497,497,9,False,0,0,0,5,LQ_EDIT
1196,1137,60,269,269,10,True,0,0,3,2,LQ_CLOSE
164,157,76,30,30,13,False,0,0,1,4,LQ_CLOSE
300,293,49,64,64,11,False,0,0,1,4,LQ_CLOSE
275,236,71,39,39,12,False,0,0,2,4,HQ
582,537,53,96,96,9,False,0,0,4,2,LQ_CLOSE
269,269,124,48,48,23,False,0,0,0,2,LQ_EDIT
655,655,31,86,86,5,False,0,0,0,5,LQ_EDIT
765,765,53,204,204,9,False,0,0,0,3,LQ_EDIT
221,214,19,37,37,2,False,0,0,1,1,LQ_CLOSE
1386,235,53,388,388,8,True,0,0,1,2,LQ_CLOSE
2481,2481,52,741,741,11,False,0,0,0,5,LQ_EDIT
826,566,55,106,106,10,True,0,0,3,2,LQ_CLOSE
658,301,131,132,132,25,True,0,0,3,3,LQ_CLOSE
208,148,37,33,33,8,True,0,0,2,2,LQ_CLOSE
215,208,49,42,42,11,False,0,0,1,2,LQ_CLOSE
190,86,53,17,17,10,True,0,0,3,1,LQ_CLOSE
1392,1130,40,249,249,6,True,0,0,3,2,LQ_CLOSE
565,544,102,106,106,21,False,0,0,3,3,LQ_CLOSE
395,381,34,64,64,5,False,0,0,2,3,LQ_CLOSE
1009,1009,51,261,261,7,False,0,0,0,3,LQ_EDIT
428,421,36,78,78,6,False,0,0,1,4,LQ_CLOSE
662,603,51,100,100,9,True,0,0,3,4,HQ
2168,2168,59,632,632,9,False,0,0,0,2,LQ_EDIT
395,374,32,74,74,7,False,0,0,3,1,LQ_CLOSE
836,530,51,100,100,8,True,0,0,3,2,LQ_CLOSE
975,686,76,170,170,16,True,0,0,6,1,LQ_CLOSE
311,127,49,51,51,8,True,0,0,1,5,LQ_CLOSE
448,448,56,52,52,10,False,0,0,0,2,LQ_EDIT
682,682,64,140,140,12,False,0,0,0,4,LQ_EDIT
249,249,63,50,50,13,False,0,0,0,1,LQ_EDIT
636,632,86,142,142,17,False,0,0,0,4,LQ_EDIT
398,398,41,62,62,6,False,0,0,0,3,LQ_EDIT
142,128,91,19,19,17,False,0,0,2,4,LQ_CLOSE
1126,166,44,71,71,7,True,0,0,1,1,LQ_CLOSE
699,657,32,123,123,4,False,0,0,6,3,LQ_CLOSE
194,194,60,21,21,10,False,0,0,0,1,LQ_EDIT
2427,2401,19,577,577,4,True,0,0,1,1,LQ_CLOSE
1329,978,57,152,152,9,True,1,0,8,3,LQ_CLOSE
740,348,47,178,178,6,True,0,0,3,3,LQ_CLOSE
189,182,63,36,36,10,False,0,0,1,1,LQ_CLOSE
869,379,51,190,190,8,True,0,0,4,2,LQ_CLOSE
1608,103,43,664,664,9,True,0,0,3,1,LQ_CLOSE
312,278,100,33,33,14,True,0,0,3,4,HQ
636,224,99,261,261,17,True,0,0,1,1,HQ
895,806,35,129,129,6,True,1,0,3,5,LQ_CLOSE
848,797,56,146,146,9,True,1,0,4,4,HQ
534,122,39,57,57,7,True,0,0,2,4,LQ_CLOSE
2780,516,70,390,390,10,True,0,0,3,3,HQ
302,302,23,53,53,4,False,0,0,0,1,LQ_EDIT
379,249,58,67,67,11,True,0,0,2,3,LQ_CLOSE
2166,2031,116,281,281,18,True,0,0,10,5,HQ
283,237,57,35,35,7,False,0,0,3,2,LQ_CLOSE
968,509,39,316,316,8,True,0,0,5,2,HQ
707,318,96,161,161,19,True,0,0,3,3,LQ_CLOSE
790,669,65,93,93,10,False,0,0,6,3,HQ
855,340,39,104,104,5,True,0,0,3,5,HQ
1738,886,28,214,214,5,True,1,0,7,4,HQ
274,267,51,43,43,9,False,0,0,1,3,LQ_CLOSE
5550,601,67,1364,1364,9,True,0,0,2,2,HQ
1157,1078,53,97,97,11,False,4,0,9,2,HQ
1891,339,49,333,333,9,True,0,0,3,1,LQ_CLOSE
524,471,40,41,41,6,False,2,0,4,3,LQ_CLOSE
953,741,63,138,138,11,True,0,0,5,2,LQ_CLOSE
479,248,39,49,49,7,True,0,0,5,1,HQ
1207,615,62,186,186,12,True,0,0,4,3,HQ
1350,952,71,188,188,7,True,1,0,7,2,HQ
933,277,100,201,201,16,True,0,0,2,1,LQ_CLOSE
1585,323,76,322,322,15,True,0,0,2,2,LQ_CLOSE
1205,343,61,132,132,10,True,0,0,3,1,HQ
332,325,34,51,51,5,False,0,0,1,3,HQ
436,422,84,82,82,19,False,0,0,2,4,LQ_CLOSE
211,204,36,35,35,6,False,0,0,1,3,LQ_CLOSE
415,243,62,50,50,10,True,0,0,4,2,HQ
2005,2005,70,593,593,11,False,0,0,0,2,LQ_EDIT
443,436,31,83,83,5,False,0,0,1,2,LQ_CLOSE
268,138,32,29,29,7,True,0,0,2,2,LQ_CLOSE
2126,345,40,392,392,8,True,0,0,3,3,LQ_CLOSE
728,674,53,74,74,8,False,3,0,6,3,HQ
699,640,67,86,86,12,False,1,0,3,4,HQ
293,260,99,43,43,15,True,0,0,1,4,LQ_CLOSE
605,173,40,184,184,8,True,0,0,3,1,LQ_CLOSE
238,238,75,29,29,14,False,0,0,0,4,LQ_EDIT
1371,1056,68,156,156,9,True,1,0,8,5,HQ
180,173,34,28,28,7,False,0,0,1,1,LQ_CLOSE
412,227,103,55,55,18,True,0,0,2,3,LQ_CLOSE
345,317,25,45,45,5,False,0,0,4,2,LQ_CLOSE
1419,369,59,193,193,6,True,0,0,5,5,HQ
6142,421,48,1550,1550,11,True,0,0,6,2,LQ_CLOSE
619,158,33,87,87,6,True,0,0,5,1,LQ_CLOSE
4738,2429,74,621,621,11,True,0,0,8,5,HQ
1071,412,65,148,148,10,True,0,0,5,3,LQ_CLOSE
348,301,57,53,53,9,True,0,0,3,3,HQ
1594,618,36,305,305,4,True,0,0,5,2,HQ
1674,516,95,277,277,11,True,0,0,5,1,LQ_CLOSE
299,226,32,30,30,6,True,0,0,3,1,LQ_CLOSE
264,46,27,37,37,7,True,0,0,2,2,LQ_CLOSE
340,247,47,51,51,10,True,0,0,2,3,LQ_CLOSE
495,262,33,113,113,8,True,0,0,4,2,LQ_CLOSE
103,96,89,17,17,15,False,0,0,1,2,LQ_CLOSE
954,864,130,213,213,19,True,0,0,3,3,LQ_CLOSE
270,263,50,48,48,9,False,0,0,1,1,LQ_CLOSE
997,841,70,146,146,11,True,0,0,8,3,LQ_CLOSE
416,370,96,144,144,20,False,0,0,2,3,LQ_CLOSE
501,462,38,71,71,7,False,1,0,5,5,LQ_CLOSE
280,87,26,38,38,4,True,0,0,1,2,LQ_CLOSE
2356,648,53,339,339,9,True,1,0,4,2,LQ_CLOSE
925,495,45,160,160,6,True,0,0,6,1,LQ_CLOSE
411,411,60,48,48,12,False,0,0,0,1,LQ_EDIT
515,490,100,71,71,18,False,1,0,3,2,HQ
767,429,34,175,175,5,True,0,0,3,4,HQ
1682,1629,51,373,373,12,False,0,0,0,4,LQ_EDIT
138,131,93,22,22,12,False,0,0,1,3,HQ
386,386,58,41,41,11,False,0,0,0,2,LQ_EDIT
758,281,38,127,127,7,True,0,0,2,2,LQ_CLOSE
1071,444,29,231,231,5,True,0,0,3,1,LQ_CLOSE
2531,455,80,363,363,13,True,0,0,4,4,HQ
347,347,49,56,56,8,False,0,0,0,5,LQ_EDIT
303,296,44,55,55,6,False,0,0,1,4,LQ_CLOSE
343,148,33,35,35,7,True,0,0,2,2,LQ_CLOSE
351,316,68,47,47,12,False,1,0,2,2,LQ_CLOSE
700,262,32,134,134,7,True,0,0,5,2,LQ_CLOSE
1409,1109,64,183,183,9,True,3,0,5,1,LQ_CLOSE
2293,388,92,277,277,18,True,0,0,4,3,HQ
714,530,37,55,55,8,True,2,0,4,3,LQ_CLOSE
639,304,42,100,100,7,True,0,0,4,3,LQ_CLOSE
198,198,42,39,39,9,False,0,0,0,3,LQ_EDIT
2240,2145,25,448,448,4,False,0,0,0,3,LQ_EDIT
27216,1372,20,2783,2783,3,True,1,0,7,2,LQ_CLOSE
348,348,34,58,58,7,False,0,0,0,2,LQ_EDIT
260,234,34,33,33,6,True,0,0,1,2,HQ
1182,630,47,331,331,11,True,0,0,3,1,LQ_CLOSE
912,204,41,248,248,10,True,1,0,2,1,LQ_CLOSE
217,210,26,44,44,4,False,0,0,1,1,LQ_CLOSE
2485,2485,54,748,748,11,False,0,0,0,3,LQ_EDIT
545,531,32,104,104,5,False,0,0,2,3,LQ_CLOSE
1385,1294,69,196,196,17,True,0,0,6,3,LQ_CLOSE
240,219,63,37,37,12,False,0,0,3,1,LQ_CLOSE
661,614,76,97,97,18,True,0,0,4,2,LQ_CLOSE
285,260,64,24,24,11,False,1,0,3,3,LQ_CLOSE
959,959,110,283,283,21,False,0,0,0,2,LQ_EDIT
990,990,65,292,292,12,False,0,0,0,1,LQ_EDIT
519,493,49,107,107,9,True,0,0,1,2,LQ_CLOSE
385,234,47,74,74,8,True,0,0,3,2,LQ_CLOSE
1305,408,45,331,331,10,True,0,0,8,1,LQ_CLOSE
276,276,42,47,47,8,False,0,0,0,1,LQ_EDIT
164,150,76,26,26,13,False,0,0,2,3,LQ_CLOSE
251,251,66,50,50,12,False,0,0,0,2,LQ_EDIT
356,137,19,62,62,3,True,0,0,1,1,LQ_CLOSE
1181,239,43,439,439,10,True,0,0,2,2,LQ_CLOSE
565,93,74,120,120,13,True,0,0,1,2,LQ_CLOSE
2513,2513,89,886,886,7,False,0,0,0,3,LQ_EDIT
656,177,54,82,82,10,True,0,0,2,2,LQ_CLOSE
1198,755,71,124,124,15,True,2,0,4,5,LQ_CLOSE
928,538,46,142,142,5,True,0,0,5,2,LQ_CLOSE
528,469,41,64,64,7,True,0,0,3,1,LQ_CLOSE
395,370,37,46,46,7,False,1,0,3,2,LQ_CLOSE
1216,1203,26,182,182,4,False,0,0,0,4,LQ_EDIT
924,924,82,235,235,16,False,0,0,0,1,LQ_EDIT
1719,1719,111,321,321,21,False,0,0,0,4,LQ_EDIT
209,102,36,26,26,7,True,0,0,1,4,LQ_CLOSE
156,145,53,17,17,12,False,1,0,1,1,LQ_CLOSE
556,556,50,69,69,9,False,0,1,0,3,LQ_EDIT
359,341,39,39,39,3,False,1,0,2,4,HQ
1573,307,57,307,307,8,True,0,0,1,4,LQ_CLOSE
752,688,16,104,104,2,False,1,0,5,2,LQ_CLOSE
733,389,56,127,127,13,True,0,0,3,5,HQ
220,220,57,32,32,12,False,0,0,0,1,LQ_EDIT
368,357,34,42,42,6,False,1,0,1,1,LQ_CLOSE
167,160,77,33,33,19,False,0,0,1,2,LQ_CLOSE
1765,1765,42,312,312,6,False,0,0,0,1,LQ_EDIT
180,169,81,22,22,10,False,1,0,1,2,LQ_CLOSE
383,383,62,79,79,12,False,0,0,0,2,LQ_EDIT
374,343,31,48,48,6,True,1,0,2,1,LQ_CLOSE
712,672,51,184,184,7,True,0,0,3,1,HQ
177,177,61,39,39,12,False,0,0,0,4,LQ_EDIT
612,612,32,55,55,7,False,0,0,0,2,LQ_EDIT
178,171,53,33,33,12,False,0,0,1,3,LQ_CLOSE
4398,371,24,814,814,4,True,0,0,3,3,LQ_CLOSE
779,744,41,129,129,6,False,0,0,5,3,HQ
689,681,30,122,122,6,False,0,0,0,3,LQ_EDIT
191,177,48,30,30,6,False,0,0,2,1,LQ_CLOSE
3118,320,71,540,540,9,True,0,0,1,2,LQ_CLOSE
1513,1443,115,245,245,25,False,0,0,10,4,LQ_CLOSE
2035,334,36,297,297,6,True,1,0,4,2,HQ
533,533,37,162,162,8,False,0,0,0,1,LQ_EDIT
1082,448,52,171,171,9,True,0,0,5,3,LQ_CLOSE
445,418,47,58,58,10,False,1,0,2,2,HQ
98,98,62,18,18,12,False,0,0,0,2,LQ_EDIT
922,922,56,170,170,10,False,0,0,0,2,LQ_EDIT
1091,993,36,182,182,6,False,0,0,8,4,LQ_CLOSE
658,658,63,144,144,15,False,0,0,0,2,LQ_EDIT
1939,1785,107,289,289,17,True,0,0,9,4,HQ
187,187,35,23,23,6,False,0,0,0,3,LQ_EDIT
703,703,35,75,75,5,False,0,0,0,3,LQ_EDIT
3446,575,45,924,924,8,True,0,0,12,2,LQ_CLOSE
1738,349,55,291,291,9,True,0,0,3,4,LQ_CLOSE
160,160,106,30,30,21,False,0,0,0,2,LQ_EDIT
